,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,driving,transit,walking,days,lockdown_measures
24,HUN,Hungary,2020/3/30,447,39,15,2,46.272,4.037,1.553,0.207,13301,1153,1.377,0.119,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,42.85,23.39,0,10,2
25,HUN,Hungary,2020/3/31,492,45,16,1,50.93,4.658,1.656,0.104,14146,845,1.464,0.087,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,46.81,25.76,0,11,2
26,HUN,Hungary,2020/4/1,525,33,20,4,54.346,3.416,2.07,0.414,15208,1062,1.574,0.11,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,47.83,26.6,0,12,2
27,HUN,Hungary,2020/4/2,585,60,21,1,60.557,6.211,2.174,0.104,16401,1193,1.698,0.123,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,50.67,28,0,13,2
28,HUN,Hungary,2020/4/3,623,38,26,5,64.49,3.934,2.691,0.518,17769,1368,1.839,0.142,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,54.44,31.41,0,14,2
29,HUN,Hungary,2020/4/4,678,55,32,6,70.184,5.693,3.313,0.621,19424,1655,2.011,0.171,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,49.08,32.26,0,15,2
30,HUN,Hungary,2020/4/5,733,55,34,2,75.877,5.693,3.52,0.207,21250,1826,2.2,0.189,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,50.09,31.61,0,16,2
31,HUN,Hungary,2020/4/6,744,11,38,4,77.016,1.139,3.934,0.414,22282,1032,2.307,0.107,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,54.22,32.77,0,17,2
32,HUN,Hungary,2020/4/7,817,73,47,9,84.573,7.557,4.865,0.932,23746,1464,2.458,0.152,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,57.83,33.82,0,18,2
33,HUN,Hungary,2020/4/8,895,78,58,11,92.647,8.074,6.004,1.139,25748,2002,2.665,0.207,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,61.81,34.73,0,19,2
34,HUN,Hungary,2020/4/9,980,85,66,8,101.446,8.799,6.832,0.828,27826,2078,2.88,0.215,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,61.82,36.07,0,20,2
35,HUN,Hungary,2020/4/10,1190,210,77,11,123.184,21.738,7.971,1.139,29948,2122,3.1,0.22,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,46.85,29.05,0,21,2
36,HUN,Hungary,2020/4/11,1310,120,85,8,135.606,12.422,8.799,0.828,31961,2013,3.308,0.208,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,42.64,27.11,0,22,2
37,HUN,Hungary,2020/4/12,1410,100,99,14,145.957,10.352,10.248,1.449,33532,1571,3.471,0.163,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,35.85,23.2,0,23,2
38,HUN,Hungary,2020/4/13,1458,48,109,10,150.926,4.969,11.283,1.035,34819,1287,3.604,0.133,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,43.02,24.21,0,24,2
39,HUN,Hungary,2020/4/14,1512,54,122,13,156.516,5.59,12.629,1.346,35825,1006,3.708,0.104,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,56.56,29.87,0,25,2
40,HUN,Hungary,2020/4/15,1579,67,134,12,163.452,6.936,13.871,1.242,37326,1501,3.864,0.155,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,58.74,32.32,0,26,2
41,HUN,Hungary,2020/4/16,1652,73,142,8,171.008,7.557,14.699,0.828,38489,1163,3.984,0.12,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,60.71,35.92,0,27,2
42,HUN,Hungary,2020/4/17,1763,111,156,14,182.499,11.49,16.148,1.449,41590,3101,4.305,0.321,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,62.89,36.78,0,28,2
43,HUN,Hungary,2020/4/18,1834,71,172,16,189.848,7.35,17.805,1.656,43901,2311,4.544,0.239,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,53.12,32.14,0,29,2
44,HUN,Hungary,2020/4/19,1916,82,189,17,198.336,8.488,19.565,1.76,46353,2452,4.798,0.254,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,48.86,25.77,0,30,2
45,HUN,Hungary,2020/4/20,1984,68,199,10,205.376,7.039,20.6,1.035,48057,1704,4.975,0.176,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,58.21,33.59,0,31,2
46,HUN,Hungary,2020/4/21,2098,114,213,14,217.176,11.801,22.049,1.449,50052,1995,5.181,0.207,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,59.45,32.91,0,32,2
47,HUN,Hungary,2020/4/22,2168,70,225,12,224.423,7.246,23.291,1.242,52702,2650,5.455,0.274,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,62.24,34.61,0,33,2
48,HUN,Hungary,2020/4/23,2284,116,225,0,236.43,12.008,23.291,0,55390,2688,5.734,0.278,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,62.15,36,0,34,2
49,HUN,Hungary,2020/4/24,2383,99,250,25,246.678,10.248,25.879,2.588,58251,2861,6.03,0.296,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,65.81,37.25,0,35,2
50,HUN,Hungary,2020/4/25,2443,60,262,12,252.889,6.211,27.121,1.242,60801,2550,6.294,0.264,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,55.45,31.65,0,36,2
51,HUN,Hungary,2020/4/26,2500,57,272,10,258.79,5.9,28.156,1.035,63505,2704,6.574,0.28,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,56.99,31.17,0,37,2
52,HUN,Hungary,2020/4/27,2583,83,280,8,267.382,8.592,28.984,0.828,65625,2120,6.793,0.219,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,62.19,34.42,0,38,2
53,HUN,Hungary,2020/4/28,2649,66,291,11,274.214,6.832,30.123,1.139,67172,1547,6.953,0.16,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,65.63,36.87,0,39,2
54,HUN,Hungary,2020/4/29,2727,78,300,9,282.288,8.074,31.055,0.932,70300,3128,7.277,0.324,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,65.04,33.26,0,40,2
55,HUN,Hungary,2020/4/30,2775,48,312,12,287.257,4.969,32.297,1.242,72951,2651,7.552,0.274,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,69.08,38.1,0,41,2
56,HUN,Hungary,2020/5/1,2863,88,323,11,296.366,9.109,33.436,1.139,76331,3380,7.901,0.35,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,57.11,30.11,0,42,2
57,HUN,Hungary,2020/5/2,2942,79,335,12,304.544,8.178,34.678,1.242,79551,3220,8.235,0.333,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,59.23,33.69,0,43,2
58,HUN,Hungary,2020/5/3,2998,56,340,5,310.341,5.797,35.195,0.518,82010,2459,8.489,0.255,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,61.26,29.76,0,44,2
59,HUN,Hungary,2020/5/4,3035,37,351,11,314.171,3.83,36.334,1.139,83958,1948,8.691,0.202,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,67.36,38.2,0,45,2
60,HUN,Hungary,2020/5/5,3065,30,363,12,317.276,3.105,37.576,1.242,85557,1599,8.857,0.166,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,68.8,37.38,0,46,2
61,HUN,Hungary,2020/5/6,3111,46,373,10,322.038,4.762,38.611,1.035,88735,3178,9.185,0.329,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,72.06,38.3,0,47,2
62,HUN,Hungary,2020/5/7,3150,39,383,10,326.075,4.037,39.647,1.035,94036,5301,9.734,0.549,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,72.91,40.95,0,48,2
63,HUN,Hungary,2020/5/8,3178,28,392,9,328.974,2.898,40.578,0.932,99058,5022,10.254,0.52,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,80.95,44.4,0,49,2
64,HUN,Hungary,2020/5/9,3213,35,405,13,332.597,3.623,41.924,1.346,103258,4200,10.689,0.435,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.51,43.66,0,50,2
65,IND,India,2020/3/17,125,32,3,1,0.091,0.023,0.002,0.001,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,81.34,81.66,0,1,1
66,IND,India,2020/3/18,137,12,3,0,0.099,0.009,0.002,0,13125,,0.01,,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,78.24,78.34,0,2,1
63,IND,India,2020/3/19,165,28,3,0,0.12,0.02,0.002,0,13316,191,0.01,0,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.53,67.58,0,3,1
64,IND,India,2020/3/20,191,26,4,1,0.138,0.019,0.003,0.001,14376,1060,0.01,0.001,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,63.43,57.93,0,4,1
65,IND,India,2020/3/21,231,40,4,0,0.167,0.029,0.003,0,15701,1325,0.011,0.001,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,45.24,41.11,0,5,1
66,IND,India,2020/3/22,320,89,4,0,0.232,0.064,0.003,0,16999,1298,0.012,0.001,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,32.67,32.88,0,6,1
67,IND,India,2020/3/23,439,119,7,3,0.318,0.086,0.005,0.002,20707,3708,0.015,0.003,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,40.44,35.93,0,7,1
68,IND,India,2020/3/24,492,53,9,2,0.357,0.038,0.007,0.001,20864,157,0.015,0,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,25.3,29.32,0,8,3
69,IND,India,2020/3/25,562,70,9,0,0.407,0.051,0.007,0,25144,4280,0.018,0.003,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,21.93,30.33,0,9,3
70,IND,India,2020/3/26,649,87,13,4,0.47,0.063,0.009,0.003,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,21.22,32.03,0,10,3
71,IND,India,2020/3/27,724,75,17,4,0.525,0.054,0.012,0.003,27688,,0.02,,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,21.93,34.4,0,11,3
72,IND,India,2020/3/28,873,149,19,2,0.633,0.108,0.014,0.001,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,21.92,32.85,0,12,3
73,IND,India,2020/3/29,979,106,25,6,0.709,0.077,0.018,0.004,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,21.19,29.93,0,13,3
74,IND,India,2020/3/30,1071,92,29,4,0.776,0.067,0.021,0.003,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,19.22,27.18,0,14,3
75,IND,India,2020/3/31,1251,180,32,3,0.907,0.13,0.023,0.002,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.86,25.45,0,15,3
76,IND,India,2020/4/1,1397,146,35,3,1.012,0.106,0.025,0.002,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.67,24.93,0,16,3
77,IND,India,2020/4/2,1965,568,50,15,1.424,0.412,0.036,0.011,47951,,0.035,,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,16.99,24.43,0,17,3
78,IND,India,2020/4/3,2301,336,56,6,1.667,0.243,0.041,0.004,69245,21294,0.05,0.015,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,16.72,24.82,0,18,3
79,IND,India,2020/4/4,2902,601,68,12,2.103,0.436,0.049,0.009,79950,10705,0.058,0.008,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,16.58,22.82,0,19,3
80,IND,India,2020/4/5,3374,472,77,9,2.445,0.342,0.056,0.007,89534,9584,0.065,0.007,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,16.3,24.73,0,20,3
81,IND,India,2020/4/6,4067,693,109,32,2.947,0.502,0.079,0.023,101068,11534,0.073,0.008,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,16.69,23.12,0,21,3
82,IND,India,2020/4/7,4421,354,114,5,3.204,0.257,0.083,0.004,114015,12947,0.083,0.009,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,16.78,23.14,0,22,3
83,IND,India,2020/4/8,5194,773,149,35,3.764,0.56,0.108,0.025,127919,13904,0.093,0.01,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.34,25.39,0,23,3
84,IND,India,2020/4/9,5734,540,166,17,4.155,0.391,0.12,0.012,144910,16991,0.105,0.012,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.25,24.81,0,24,3
85,IND,India,2020/4/10,6412,678,199,33,4.646,0.491,0.144,0.024,161330,16420,0.117,0.012,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.56,24.58,0,25,3
86,IND,India,2020/4/11,7447,1035,239,40,5.396,0.75,0.173,0.029,179374,18044,0.13,0.013,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.28,25.07,0,26,3
87,IND,India,2020/4/12,8356,909,273,34,6.055,0.659,0.198,0.025,195748,16374,0.142,0.012,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.28,25.78,0,27,3
88,IND,India,2020/4/13,9152,796,308,35,6.632,0.577,0.223,0.025,217554,21806,0.158,0.016,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.49,25.26,0,28,3
89,IND,India,2020/4/14,10363,1211,339,31,7.509,0.878,0.246,0.022,244893,27339,0.177,0.02,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.73,27.15,0,29,3
90,IND,India,2020/4/15,11438,1075,377,38,8.288,0.779,0.273,0.028,274599,29706,0.199,0.022,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.56,26.54,0,30,3
91,IND,India,2020/4/16,12380,942,414,37,8.971,0.683,0.3,0.027,302956,28357,0.22,0.021,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.04,26.11,0,31,3
92,IND,India,2020/4/17,13387,1007,437,23,9.701,0.73,0.317,0.017,335123,32167,0.243,0.023,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.94,25.17,0,32,3
93,IND,India,2020/4/18,14378,991,480,43,10.419,0.718,0.348,0.031,372123,37000,0.27,0.027,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,17.79,24.87,0,33,3
94,IND,India,2020/4/19,15712,1334,507,27,11.385,0.967,0.367,0.02,401586,29463,0.291,0.021,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.96,25.94,0,34,3
95,IND,India,2020/4/20,17265,1553,543,36,12.511,1.125,0.393,0.026,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,19.07,25.95,0,35,3
96,IND,India,2020/4/21,18600,1335,590,47,13.478,0.967,0.428,0.034,462621,,0.335,,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.62,25.3,0,36,3
97,IND,India,2020/4/22,19984,1384,640,50,14.481,1.003,0.464,0.036,,,,,,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.23,25.55,0,37,3
98,IND,India,2020/4/23,21393,1409,681,41,15.502,1.021,0.493,0.03,500542,,0.363,,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.62,24.78,0,38,3
99,IND,India,2020/4/24,23077,1684,718,37,16.722,1.22,0.52,0.027,541789,41247,0.393,0.03,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.92,24.67,0,39,3
100,IND,India,2020/4/25,24506,1429,775,57,17.758,1.036,0.562,0.041,579957,38168,0.42,0.028,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.17,24.71,0,40,3
101,IND,India,2020/4/26,26496,1990,824,49,19.2,1.442,0.597,0.036,625309,45352,0.453,0.033,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,18.21,25.32,0,41,3
102,IND,India,2020/4/27,27892,1396,872,48,20.212,1.012,0.632,0.035,665819,40510,0.482,0.029,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,19.22,26.66,0,42,3
103,IND,India,2020/4/28,29435,1543,934,62,21.33,1.118,0.677,0.045,716733,50914,0.519,0.037,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,19.11,26.13,0,43,3
104,IND,India,2020/4/29,31332,1897,1007,73,22.704,1.375,0.73,0.053,770764,54031,0.559,0.039,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,19.77,26.04,0,44,3
105,IND,India,2020/4/30,33050,1718,1074,67,23.949,1.245,0.778,0.049,830201,59437,0.602,0.043,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,20.75,26.21,0,45,3
106,IND,India,2020/5/1,35043,1993,1147,73,25.393,1.444,0.831,0.053,902654,72453,0.654,0.053,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,21.51,27.86,0,46,3
107,IND,India,2020/5/2,37336,2293,1218,71,27.055,1.662,0.883,0.051,976363,73709,0.708,0.053,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,22.15,26.4,0,47,3
108,IND,India,2020/5/3,39980,2644,1301,83,28.971,1.916,0.943,0.06,1046450,70087,0.758,0.051,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,24.11,29.57,0,48,3
109,IND,India,2020/5/4,42533,2553,1373,72,30.821,1.85,0.995,0.052,1107233,60783,0.802,0.044,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,26.67,31.91,0,49,3
110,IND,India,2020/5/5,46433,3900,1568,195,33.647,2.826,1.136,0.141,1191946,84713,0.864,0.061,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,27.84,31.74,0,50,3
111,IND,India,2020/5/6,49391,2958,1694,126,35.79,2.143,1.228,0.091,1276781,84835,0.925,0.061,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,29.12,32.93,0,51,3
112,IND,India,2020/5/7,52952,3561,1783,89,38.371,2.58,1.292,0.064,1357413,80632,0.984,0.058,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,28.84,33.16,0,52,3
113,IND,India,2020/5/8,56342,3390,1886,103,40.827,2.457,1.367,0.075,1437788,80375,1.042,0.058,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,29.8,34.24,0,53,3
114,IND,India,2020/5/9,59662,3320,1981,95,43.233,2.406,1.436,0.069,1523213,85425,1.104,0.062,samples tested,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,29.68,32.57,0,54,3
115,ITA,Italy,2020/2/24,132,53,2,0,2.183,0.877,0.033,0,4324,,0.072,,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,98.2,96.25,107.66,1,0
116,ITA,Italy,2020/2/25,229,97,6,4,3.788,1.604,0.099,0.066,8623,4299,0.143,0.071,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,92.5,81.28,94.26,2,0
42,ITA,Italy,2020/2/26,322,93,11,5,5.326,1.538,0.182,0.083,9587,964,0.159,0.016,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,89.15,74.29,82.94,3,0
43,ITA,Italy,2020/2/27,400,78,12,1,6.616,1.29,0.198,0.017,12014,2427,0.199,0.04,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,90.16,74.11,83.27,4,0
44,ITA,Italy,2020/2/28,650,250,17,5,10.751,4.135,0.281,0.083,15695,3681,0.26,0.061,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,97.78,76.73,92.59,5,0
45,ITA,Italy,2020/2/29,888,238,21,4,14.687,3.936,0.347,0.066,18661,2966,0.309,0.049,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,100.27,76.34,100.06,6,0
46,ITA,Italy,2020/3/1,1128,240,29,8,18.656,3.969,0.48,0.132,21127,2466,0.349,0.041,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.48,69.12,65.47,7,0
47,ITA,Italy,2020/3/2,1689,561,35,6,27.935,9.279,0.579,0.099,23345,2218,0.386,0.037,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,81.65,67.14,63.94,8,1
48,ITA,Italy,2020/3/3,2036,347,52,17,33.674,5.739,0.86,0.281,25856,2511,0.428,0.042,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,85.76,65.83,70.14,9,1
49,ITA,Italy,2020/3/4,2502,466,80,28,41.381,7.707,1.323,0.463,29837,3981,0.493,0.066,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,84.99,61.44,71.71,10,1
50,ITA,Italy,2020/3/5,3089,587,107,27,51.09,9.709,1.77,0.447,32362,2525,0.535,0.042,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,82.37,59.45,66.63,11,1
51,ITA,Italy,2020/3/6,3858,769,148,41,63.809,12.719,2.448,0.678,36359,3997,0.601,0.066,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,84.73,57.32,71.88,12,1
52,ITA,Italy,2020/3/7,4636,778,197,49,76.676,12.868,3.258,0.81,42062,5703,0.696,0.094,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,84.19,52,76,13,1
53,ITA,Italy,2020/3/8,5883,1247,233,36,97.301,20.625,3.854,0.595,49937,7875,0.826,0.13,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,68.71,46.69,51.9,14,1
54,ITA,Italy,2020/3/9,7375,1492,366,133,121.978,24.677,6.053,2.2,53826,3889,0.89,0.064,tests performed,60461828,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,54.84,37.69,39.86,15,1
